hour,production,consumption
2025-04-16 06:00,0.8,0.95
2025-04-16 04:15,0.9,1.0075
2025-04-16 04:30,1,1.065
2025-04-16 04:45,1.1,1.1225
2025-04-16 07:00,1.2,1.18
2025-04-16 05:15,1.3,1.285
2025-04-16 05:30,1.4,1.39
2025-04-16 05:45,1.5,1.495
2025-04-16 08:00,1.6,1.6
2025-04-16 06:15,1.715,1.595
2025-04-16 06:30,1.83,1.59
2025-04-16 06:45,1.945,1.585
2025-04-16 09:00,2.06,1.58
2025-04-16 07:15,2.0725,1.6225
2025-04-16 07:30,2.085,1.665
2025-04-16 07:45,2.0975,1.7075
2025-04-16 10:00,2.11,1.75
2025-04-16 08:15,2.2075,1.85
2025-04-16 08:30,2.305,1.95
2025-04-16 08:45,2.4025,2.05
2025-04-16 11:00,2.5,2.15
2025-04-16 09:15,2.545,2.1875
2025-04-16 09:30,2.59,2.225
2025-04-16 09:45,2.635,2.2625
2025-04-16 12:00,2.68,2.3
2025-04-16 10:15,2.575,2.2525
2025-04-16 10:30,2.47,2.205
2025-04-16 10:45,2.365,2.1575
2025-04-16 13:00,2.26,2.11
2025-04-16 11:15,2.2475,2.0525
2025-04-16 11:30,2.235,1.995
2025-04-16 11:45,2.2225,1.9375
2025-04-16 14:00,2.21,1.88
2025-04-16 12:15,2.1325,1.86
2025-04-16 12:30,2.055,1.84
2025-04-16 12:45,1.9775,1.82
2025-04-16 15:00,1.9,1.8
2025-04-16 13:15,1.815,1.7475
2025-04-16 13:30,1.73,1.695
2025-04-16 13:45,1.645,1.6425
2025-04-16 16:00,1.56,1.59
2025-04-16 14:15,1.49,1.5125
2025-04-16 14:30,1.42,1.435
2025-04-16 14:45,1.35,1.3575
2025-04-16 17:00,1.28,1.28
2025-04-16 15:15,1.19,1.2475
2025-04-16 15:30,1.1,1.215
2025-04-16 15:45,1.01,1.1825
2025-04-16 18:00,0.92,1.15
2025-04-16 16:15,0.8325,1.12
2025-04-16 16:30,0.745,1.09
2025-04-16 16:45,0.6575,1.06
2025-04-16 19:00,0.57,1.03
2025-04-16 17:15,0.485,0.985
2025-04-16 17:30,0.4,0.94
2025-04-16 17:45,0.315,0.895
2025-04-16 20:00,0.23,0.85
2025-04-16 18:15,0.185,0.805
2025-04-16 18:30,0.14,0.76
2025-04-16 18:45,0.095,0.715
2025-04-16 21:00,0.05,0.67
2025-04-16 19:15,0.0375,0.66
2025-04-16 19:30,0.025,0.65
2025-04-16 19:45,0.0125,0.64
2025-04-16 22:00,0,0.63
2025-04-16 20:15,0,0.5925
2025-04-16 20:30,0,0.555
2025-04-16 20:45,0,0.5175
2025-04-16 23:00,0,0.48
2025-04-16 21:15,0,0.475
2025-04-16 21:30,0,0.47
2025-04-16 21:45,0,0.465
2025-04-17 00:00,0,0.46
2025-04-16 22:15,0,0.435
2025-04-16 22:30,0,0.41
2025-04-16 22:45,0,0.385
2025-04-17 01:00,0,0.36
2025-04-16 23:15,0,0.365
2025-04-16 23:30,0,0.37
2025-04-16 23:45,0,0.375
2025-04-17 02:00,0,0.38
2025-04-17 00:15,0.01,0.3925
2025-04-17 00:30,0.02,0.405
2025-04-17 00:45,0.03,0.4175
2025-04-17 03:00,0.04,0.43
2025-04-17 01:15,0.065,0.4475
2025-04-17 01:30,0.09,0.465
2025-04-17 01:45,0.115,0.4825
2025-04-17 04:00,0.14,0.5
2025-04-17 02:15,0.23,0.54
2025-04-17 02:30,0.32,0.58
2025-04-17 02:45,0.41,0.62
2025-04-17 05:00,0.5,0.66
2025-04-17 03:15,0.595,0.72
2025-04-17 03:30,0.69,0.78
2025-04-17 03:45,0.785,0.84
2025-04-17 06:00,0.88,0.9
2025-04-17 04:15,0.96,0.96
2025-04-17 04:30,1.04,1.02
2025-04-17 04:45,1.12,1.08
2025-04-17 07:00,1.2,1.14
2025-04-17 05:15,1.3175,1.265
2025-04-17 05:30,1.435,1.39
2025-04-17 05:45,1.5525,1.515
2025-04-17 08:00,1.67,1.64
2025-04-17 06:15,1.75,1.69
2025-04-17 06:30,1.83,1.74
2025-04-17 06:45,1.91,1.79
2025-04-17 09:00,1.99,1.84
2025-04-17 07:15,2.005,1.7975
2025-04-17 07:30,2.02,1.755
2025-04-17 07:45,2.035,1.7125
2025-04-17 10:00,2.05,1.67
2025-04-17 08:15,2.1025,1.7475
2025-04-17 08:30,2.155,1.825
2025-04-17 08:45,2.2075,1.9025
2025-04-17 11:00,2.26,1.98
2025-04-17 09:15,2.3675,2.005
2025-04-17 09:30,2.475,2.03
2025-04-17 09:45,2.5825,2.055
2025-04-17 12:00,2.69,2.08
2025-04-17 10:15,2.5675,2.0675
2025-04-17 10:30,2.445,2.055
2025-04-17 10:45,2.3225,2.0425
2025-04-17 13:00,2.2,2.03
2025-04-17 11:15,2.135,1.9725
2025-04-17 11:30,2.07,1.915
2025-04-17 11:45,2.005,1.8575
2025-04-17 14:00,1.94,1.8
2025-04-17 12:15,1.9,1.7975
2025-04-17 12:30,1.86,1.795
2025-04-17 12:45,1.82,1.7925
2025-04-17 15:00,1.78,1.79
2025-04-17 13:15,1.7175,1.6875
2025-04-17 13:30,1.655,1.585
2025-04-17 13:45,1.5925,1.4825
2025-04-17 16:00,1.53,1.38
2025-04-17 14:15,1.495,1.3275
2025-04-17 14:30,1.46,1.275
2025-04-17 14:45,1.425,1.2225
2025-04-17 17:00,1.39,1.17
2025-04-17 15:15,1.28,1.195
2025-04-17 15:30,1.17,1.22
2025-04-17 15:45,1.06,1.245
2025-04-17 18:00,0.95,1.27
2025-04-17 16:15,0.845,1.225
2025-04-17 16:30,0.74,1.18
2025-04-17 16:45,0.635,1.135
2025-04-17 19:00,0.53,1.09
2025-04-17 17:15,0.46,1.015
2025-04-17 17:30,0.39,0.94
2025-04-17 17:45,0.32,0.865
2025-04-17 20:00,0.25,0.79
2025-04-17 18:15,0.1975,0.765
2025-04-17 18:30,0.145,0.74
2025-04-17 18:45,0.0925,0.715
2025-04-17 21:00,0.04,0.69
2025-04-17 19:15,0.03,0.655
2025-04-17 19:30,0.02,0.62
2025-04-17 19:45,0.01,0.585
2025-04-17 22:00,0,0.55
2025-04-17 20:15,0,0.55
2025-04-17 20:30,0,0.55
2025-04-17 20:45,0,0.55
2025-04-17 23:00,0,0.55
2025-04-17 21:15,0,0.5425
2025-04-17 21:30,0,0.535
2025-04-17 21:45,0,0.5275
2025-04-18 00:00,0,0.52
2025-04-17 22:15,0,0.4975
2025-04-17 22:30,0,0.475
2025-04-17 22:45,0,0.4525
2025-04-18 01:00,0,0.43
2025-04-17 23:15,0,0.4175
2025-04-17 23:30,0,0.405
2025-04-17 23:45,0,0.3925
2025-04-18 02:00,0,0.38
2025-04-18 00:15,0.0125,0.375
2025-04-18 00:30,0.025,0.37
2025-04-18 00:45,0.0375,0.365
2025-04-18 03:00,0.05,0.36
2025-04-18 01:15,0.07,0.385
2025-04-18 01:30,0.09,0.41
2025-04-18 01:45,0.11,0.435
2025-04-18 04:00,0.13,0.46
2025-04-18 02:15,0.2175,0.52
2025-04-18 02:30,0.305,0.58
2025-04-18 02:45,0.3925,0.64
2025-04-18 05:00,0.48,0.7
2025-04-18 03:15,0.59,0.76
2025-04-18 03:30,0.7,0.82
2025-04-18 03:45,0.81,0.88
2025-04-18 06:00,0.92,0.94
2025-04-18 04:15,1.0025,0.985
2025-04-18 04:30,1.085,1.03
2025-04-18 04:45,1.1675,1.075
2025-04-18 07:00,1.25,1.12
2025-04-18 05:15,1.335,1.2175
2025-04-18 05:30,1.42,1.315
2025-04-18 05:45,1.505,1.4125
2025-04-18 08:00,1.59,1.51
2025-04-18 06:15,1.6525,1.565
2025-04-18 06:30,1.715,1.62
2025-04-18 06:45,1.7775,1.675
2025-04-18 09:00,1.84,1.73
2025-04-18 07:15,1.9425,1.7275
2025-04-18 07:30,2.045,1.725
2025-04-18 07:45,2.1475,1.7225
2025-04-18 10:00,2.25,1.72
2025-04-18 08:15,2.2975,1.825
2025-04-18 08:30,2.345,1.93
2025-04-18 08:45,2.3925,2.035
2025-04-18 11:00,2.44,2.14
2025-04-18 09:15,2.5075,2.1825
2025-04-18 09:30,2.575,2.225
2025-04-18 09:45,2.6425,2.2675
2025-04-18 12:00,2.71,2.31
2025-04-18 10:15,2.645,2.2075
2025-04-18 10:30,2.58,2.105
2025-04-18 10:45,2.515,2.0025
2025-04-18 13:00,2.45,1.9
2025-04-18 11:15,2.41,1.8775
2025-04-18 11:30,2.37,1.855
2025-04-18 11:45,2.33,1.8325
2025-04-18 14:00,2.29,1.81
2025-04-18 12:15,2.1525,1.8025
2025-04-18 12:30,2.015,1.795
2025-04-18 12:45,1.8775,1.7875
2025-04-18 15:00,1.74,1.78
2025-04-18 13:15,1.7225,1.675
2025-04-18 13:30,1.705,1.57
2025-04-18 13:45,1.6875,1.465
2025-04-18 16:00,1.67,1.36
2025-04-18 14:15,1.6175,1.365
2025-04-18 14:30,1.565,1.37
2025-04-18 14:45,1.5125,1.375
2025-04-18 17:00,1.46,1.38
2025-04-18 15:15,1.315,1.33
2025-04-18 15:30,1.17,1.28
2025-04-18 15:45,1.025,1.23
2025-04-18 18:00,0.88,1.18
2025-04-18 16:15,0.8075,1.135
2025-04-18 16:30,0.735,1.09
2025-04-18 16:45,0.6625,1.045
2025-04-18 19:00,0.59,1
2025-04-18 17:15,0.5025,0.96
2025-04-18 17:30,0.415,0.92
2025-04-18 17:45,0.3275,0.88
2025-04-18 20:00,0.24,0.84
2025-04-18 18:15,0.1925,0.795
2025-04-18 18:30,0.145,0.75
2025-04-18 18:45,0.0975,0.705
2025-04-18 21:00,0.05,0.66
2025-04-18 19:15,0.0375,0.6325
2025-04-18 19:30,0.025,0.605
2025-04-18 19:45,0.0125,0.5775
2025-04-18 22:00,0,0.55
2025-04-18 20:15,0,0.545
2025-04-18 20:30,0,0.54
2025-04-18 20:45,0,0.535
2025-04-18 23:00,0,0.53
2025-04-18 21:15,0,0.5175
2025-04-18 21:30,0,0.505
2025-04-18 21:45,0,0.4925
2025-04-19 00:00,0,0.48
2025-04-18 22:15,0,0.45
2025-04-18 22:30,0,0.42
2025-04-18 22:45,0,0.39
2025-04-19 01:00,0,0.36
2025-04-18 23:15,0,0.3625
2025-04-18 23:30,0,0.365
2025-04-18 23:45,0,0.3675
2025-04-19 02:00,0,0.37
2025-04-19 00:15,0.0125,0.37
2025-04-19 00:30,0.025,0.37
2025-04-19 00:45,0.0375,0.37
2025-04-19 03:00,0.05,0.37
2025-04-19 01:15,0.07,0.4025
2025-04-19 01:30,0.09,0.435
2025-04-19 01:45,0.11,0.4675
2025-04-19 04:00,0.13,0.5
2025-04-19 02:15,0.2275,0.5475
2025-04-19 02:30,0.325,0.595
2025-04-19 02:45,0.4225,0.6425
2025-04-19 05:00,0.52,0.69
2025-04-19 03:15,0.585,0.7575
2025-04-19 03:30,0.65,0.825
2025-04-19 03:45,0.715,0.8925
2025-04-19 06:00,0.78,0.96
2025-04-19 04:15,0.86,1.02
2025-04-19 04:30,0.94,1.08
2025-04-19 04:45,1.02,1.14
2025-04-19 07:00,1.1,1.2
2025-04-19 05:15,1.235,1.3025
2025-04-19 05:30,1.37,1.405
2025-04-19 05:45,1.505,1.5075
2025-04-19 08:00,1.64,1.61
2025-04-19 06:15,1.7525,1.6525
2025-04-19 06:30,1.865,1.695
2025-04-19 06:45,1.9775,1.7375
2025-04-19 09:00,2.09,1.78
2025-04-19 07:15,2.12,1.805
2025-04-19 07:30,2.15,1.83
2025-04-19 07:45,2.18,1.855
2025-04-19 10:00,2.21,1.88
2025-04-19 08:15,2.3175,1.93
2025-04-19 08:30,2.425,1.98
2025-04-19 08:45,2.5325,2.03
2025-04-19 11:00,2.64,2.08
2025-04-19 09:15,2.6175,2.0575
2025-04-19 09:30,2.595,2.035
2025-04-19 09:45,2.5725,2.0125
2025-04-19 12:00,2.55,1.99
2025-04-19 10:15,2.5525,1.9675
2025-04-19 10:30,2.555,1.945
2025-04-19 10:45,2.5575,1.9225
2025-04-19 13:00,2.56,1.9
2025-04-19 11:15,2.4875,1.83
2025-04-19 11:30,2.415,1.76
2025-04-19 11:45,2.3425,1.69
2025-04-19 14:00,2.27,1.62
2025-04-19 12:15,2.155,1.6775
2025-04-19 12:30,2.04,1.735
2025-04-19 12:45,1.925,1.7925
2025-04-19 15:00,1.81,1.85
2025-04-19 13:15,1.7475,1.775
2025-04-19 13:30,1.685,1.7
2025-04-19 13:45,1.6225,1.625
2025-04-19 16:00,1.56,1.55
2025-04-19 14:15,1.5125,1.475
2025-04-19 14:30,1.465,1.4
2025-04-19 14:45,1.4175,1.325
2025-04-19 17:00,1.37,1.25
2025-04-19 15:15,1.27,1.2375
2025-04-19 15:30,1.17,1.225
2025-04-19 15:45,1.07,1.2125
2025-04-19 18:00,0.97,1.2
2025-04-19 16:15,0.8825,1.14
2025-04-19 16:30,0.795,1.08
2025-04-19 16:45,0.7075,1.02
2025-04-19 19:00,0.62,0.96
2025-04-19 17:15,0.53,0.9175
2025-04-19 17:30,0.44,0.875
2025-04-19 17:45,0.35,0.8325
2025-04-19 20:00,0.26,0.79
2025-04-19 18:15,0.2075,0.77
2025-04-19 18:30,0.155,0.75
2025-04-19 18:45,0.1025,0.73
2025-04-19 21:00,0.05,0.71
2025-04-19 19:15,0.0375,0.6825
2025-04-19 19:30,0.025,0.655
2025-04-19 19:45,0.0125,0.6275
2025-04-19 22:00,0,0.6
2025-04-19 20:15,0,0.58
2025-04-19 20:30,0,0.56
2025-04-19 20:45,0,0.54
2025-04-19 23:00,0,0.52
2025-04-19 21:15,0,0.5075
2025-04-19 21:30,0,0.495
2025-04-19 21:45,0,0.4825
2025-04-20 00:00,0,0.47
2025-04-19 22:15,0,0.4625
2025-04-19 22:30,0,0.455
2025-04-19 22:45,0,0.4475
2025-04-20 01:00,0,0.44
2025-04-19 23:15,0,0.43
2025-04-19 23:30,0,0.42
2025-04-19 23:45,0,0.41
2025-04-20 02:00,0,0.4
2025-04-20 00:15,0.0125,0.4075
2025-04-20 00:30,0.025,0.415
2025-04-20 00:45,0.0375,0.4225
2025-04-20 03:00,0.05,0.43
2025-04-20 01:15,0.0725,0.4575
2025-04-20 01:30,0.095,0.485
2025-04-20 01:45,0.1175,0.5125
2025-04-20 04:00,0.14,0.54
2025-04-20 02:15,0.215,0.57
2025-04-20 02:30,0.29,0.6
2025-04-20 02:45,0.365,0.63
2025-04-20 05:00,0.44,0.66
2025-04-20 03:15,0.545,0.7425
2025-04-20 03:30,0.65,0.825
2025-04-20 03:45,0.755,0.9075
2025-04-20 06:00,0.86,0.99
2025-04-20 04:15,0.9475,1.0125
2025-04-20 04:30,1.035,1.035
2025-04-20 04:45,1.1225,1.0575
2025-04-20 07:00,1.21,1.08
2025-04-20 05:15,1.2625,1.2
2025-04-20 05:30,1.315,1.32
2025-04-20 05:45,1.3675,1.44
2025-04-20 08:00,1.42,1.56
2025-04-20 06:15,1.4975,1.555
2025-04-20 06:30,1.575,1.55
2025-04-20 06:45,1.6525,1.545
2025-04-20 09:00,1.73,1.54
2025-04-20 07:15,1.805,1.5925
2025-04-20 07:30,1.88,1.645
2025-04-20 07:45,1.955,1.6975
2025-04-20 10:00,2.03,1.75
2025-04-20 08:15,2.1825,1.7875
2025-04-20 08:30,2.335,1.825
2025-04-20 08:45,2.4875,1.8625
2025-04-20 11:00,2.64,1.9
2025-04-20 09:15,2.585,1.93
2025-04-20 09:30,2.53,1.96
2025-04-20 09:45,2.475,1.99
2025-04-20 12:00,2.42,2.02
2025-04-20 10:15,2.415,2.055
2025-04-20 10:30,2.41,2.09
2025-04-20 10:45,2.405,2.125
2025-04-20 13:00,2.4,2.16
2025-04-20 11:15,2.305,2.085
2025-04-20 11:30,2.21,2.01
2025-04-20 11:45,2.115,1.935
2025-04-20 14:00,2.02,1.86
2025-04-20 12:15,1.97,1.8175
2025-04-20 12:30,1.92,1.775
2025-04-20 12:45,1.87,1.7325
2025-04-20 15:00,1.82,1.69
2025-04-20 13:15,1.81,1.66
2025-04-20 13:30,1.8,1.63
2025-04-20 13:45,1.79,1.6
2025-04-20 16:00,1.78,1.57
2025-04-20 14:15,1.695,1.5025
2025-04-20 14:30,1.61,1.435
2025-04-20 14:45,1.525,1.3675
2025-04-20 17:00,1.44,1.3
2025-04-20 15:15,1.32,1.295
2025-04-20 15:30,1.2,1.29
2025-04-20 15:45,1.08,1.285
2025-04-20 18:00,0.96,1.28
2025-04-20 16:15,0.85,1.2025
2025-04-20 16:30,0.74,1.125
2025-04-20 16:45,0.63,1.0475
2025-04-20 19:00,0.52,0.97
2025-04-20 17:15,0.45,0.92
2025-04-20 17:30,0.38,0.87
2025-04-20 17:45,0.31,0.82
2025-04-20 20:00,0.24,0.77
2025-04-20 18:15,0.1925,0.74
2025-04-20 18:30,0.145,0.71
2025-04-20 18:45,0.0975,0.68
2025-04-20 21:00,0.05,0.65
2025-04-20 19:15,0.0375,0.6525
2025-04-20 19:30,0.025,0.655
2025-04-20 19:45,0.0125,0.6575
2025-04-20 22:00,0,0.66
2025-04-20 20:15,0,0.625
2025-04-20 20:30,0,0.59
2025-04-20 20:45,0,0.555
2025-04-20 23:00,0,0.52
2025-04-20 21:15,0,0.5025
2025-04-20 21:30,0,0.485
2025-04-20 21:45,0,0.4675
2025-04-21 00:00,0,0.45
2025-04-20 22:15,0,0.435
2025-04-20 22:30,0,0.42
2025-04-20 22:45,0,0.405
2025-04-21 01:00,0,0.39
2025-04-20 23:15,0,0.3825
2025-04-20 23:30,0,0.375
2025-04-20 23:45,0,0.3675
2025-04-21 02:00,0,0.36
2025-04-21 00:15,0.0125,0.3675
2025-04-21 00:30,0.025,0.375
2025-04-21 00:45,0.0375,0.3825
2025-04-21 03:00,0.05,0.39
2025-04-21 01:15,0.0725,0.4075
2025-04-21 01:30,0.095,0.425
2025-04-21 01:45,0.1175,0.4425
2025-04-21 04:00,0.14,0.46
2025-04-21 02:15,0.23,0.52
2025-04-21 02:30,0.32,0.58
2025-04-21 02:45,0.41,0.64
2025-04-21 05:00,0.5,0.7
2025-04-21 03:15,0.5775,0.78
2025-04-21 03:30,0.655,0.86
2025-04-21 03:45,0.7325,0.94
2025-04-21 06:00,0.81,1.02
2025-04-21 04:15,0.8925,1.0775
2025-04-21 04:30,0.975,1.135
2025-04-21 04:45,1.0575,1.1925
2025-04-21 07:00,1.14,1.25
2025-04-21 05:15,1.2675,1.3325
2025-04-21 05:30,1.395,1.415
2025-04-21 05:45,1.5225,1.4975
2025-04-21 08:00,1.65,1.58
2025-04-21 06:15,1.7225,1.585
2025-04-21 06:30,1.795,1.59
2025-04-21 06:45,1.8675,1.595
2025-04-21 09:00,1.94,1.6
2025-04-21 07:15,1.945,1.655
2025-04-21 07:30,1.95,1.71
2025-04-21 07:45,1.955,1.765
2025-04-21 10:00,1.96,1.82
2025-04-21 08:15,2.06,1.8525
2025-04-21 08:30,2.16,1.885
2025-04-21 08:45,2.26,1.9175
2025-04-21 11:00,2.36,1.95
2025-04-21 09:15,2.3725,1.9825
2025-04-21 09:30,2.385,2.015
2025-04-21 09:45,2.3975,2.0475
2025-04-21 12:00,2.41,2.08
2025-04-21 10:15,2.425,2.01
2025-04-21 10:30,2.44,1.94
2025-04-21 10:45,2.455,1.87
2025-04-21 13:00,2.47,1.8
2025-04-21 11:15,2.44,1.805
2025-04-21 11:30,2.41,1.81
2025-04-21 11:45,2.38,1.815
2025-04-21 14:00,2.35,1.82
2025-04-21 12:15,2.2725,1.7775
2025-04-21 12:30,2.195,1.735
2025-04-21 12:45,2.1175,1.6925
2025-04-21 15:00,2.04,1.65
2025-04-21 13:15,1.94,1.6025
2025-04-21 13:30,1.84,1.555
2025-04-21 13:45,1.74,1.5075
2025-04-21 16:00,1.64,1.46
2025-04-21 14:15,1.5375,1.405
2025-04-21 14:30,1.435,1.35
2025-04-21 14:45,1.3325,1.295
2025-04-21 17:00,1.23,1.24
2025-04-21 15:15,1.15,1.235
2025-04-21 15:30,1.07,1.23
2025-04-21 15:45,0.99,1.225
2025-04-21 18:00,0.91,1.22
2025-04-21 16:15,0.815,1.1475
2025-04-21 16:30,0.72,1.075
2025-04-21 16:45,0.625,1.0025
2025-04-21 19:00,0.53,0.93
2025-04-21 17:15,0.4525,0.8875
2025-04-21 17:30,0.375,0.845
2025-04-21 17:45,0.2975,0.8025
2025-04-21 20:00,0.22,0.76
2025-04-21 18:15,0.175,0.7425
2025-04-21 18:30,0.13,0.725
2025-04-21 18:45,0.085,0.7075
2025-04-21 21:00,0.04,0.69
2025-04-21 19:15,0.03,0.6725
2025-04-21 19:30,0.02,0.655
2025-04-21 19:45,0.01,0.6375
2025-04-21 22:00,0,0.62
2025-04-21 20:15,0,0.585
2025-04-21 20:30,0,0.55
2025-04-21 20:45,0,0.515
2025-04-21 23:00,0,0.48
2025-04-21 21:15,0,0.4775
2025-04-21 21:30,0,0.475
2025-04-21 21:45,0,0.4725
2025-04-22 00:00,0,0.47
2025-04-21 22:15,0,0.4525
2025-04-21 22:30,0,0.435
2025-04-21 22:45,0,0.4175
2025-04-22 01:00,0,0.4
2025-04-21 23:15,0,0.3975
2025-04-21 23:30,0,0.395
2025-04-21 23:45,0,0.3925
2025-04-22 02:00,0,0.39
2025-04-22 00:15,0.01,0.3825
2025-04-22 00:30,0.02,0.375
2025-04-22 00:45,0.03,0.3675
2025-04-22 03:00,0.04,0.36
2025-04-22 01:15,0.065,0.3825
2025-04-22 01:30,0.09,0.405
2025-04-22 01:45,0.115,0.4275
2025-04-22 04:00,0.14,0.45
2025-04-22 02:15,0.2275,0.51
2025-04-22 02:30,0.315,0.57
2025-04-22 02:45,0.4025,0.63
2025-04-22 05:00,0.49,0.69
2025-04-22 03:15,0.57,0.7575
2025-04-22 03:30,0.65,0.825
2025-04-22 03:45,0.73,0.8925
2025-04-22 06:00,0.81,0.96
2025-04-22 04:15,0.9075,1.0025
2025-04-22 04:30,1.005,1.045
2025-04-22 04:45,1.1025,1.0875
2025-04-22 07:00,1.2,1.13
2025-04-22 05:15,1.2875,1.215
2025-04-22 05:30,1.375,1.3
2025-04-22 05:45,1.4625,1.385
2025-04-22 08:00,1.55,1.47
2025-04-22 06:15,1.6075,1.4875
2025-04-22 06:30,1.665,1.505
2025-04-22 06:45,1.7225,1.5225
2025-04-22 09:00,1.78,1.54
2025-04-22 07:15,1.895,1.5625
2025-04-22 07:30,2.01,1.585
2025-04-22 07:45,2.125,1.6075
2025-04-22 10:00,2.24,1.63
2025-04-22 08:15,2.245,1.7475
2025-04-22 08:30,2.25,1.865
2025-04-22 08:45,2.255,1.9825
2025-04-22 11:00,2.26,2.1
2025-04-22 09:15,2.29,2.1125
2025-04-22 09:30,2.32,2.125
2025-04-22 09:45,2.35,2.1375
2025-04-22 12:00,2.38,2.15
2025-04-22 10:15,2.355,2.07
2025-04-22 10:30,2.33,1.99
2025-04-22 10:45,2.305,1.91
2025-04-22 13:00,2.28,1.83
2025-04-22 11:15,2.255,1.845
2025-04-22 11:30,2.23,1.86
2025-04-22 11:45,2.205,1.875
2025-04-22 14:00,2.18,1.89
2025-04-22 12:15,2.145,1.855
2025-04-22 12:30,2.11,1.82
2025-04-22 12:45,2.075,1.785
2025-04-22 15:00,2.04,1.75
2025-04-22 13:15,1.965,1.715
2025-04-22 13:30,1.89,1.68
2025-04-22 13:45,1.815,1.645
2025-04-22 16:00,1.74,1.61
2025-04-22 14:15,1.6525,1.54
2025-04-22 14:30,1.565,1.47
2025-04-22 14:45,1.4775,1.4
2025-04-22 17:00,1.39,1.33
2025-04-22 15:15,1.2975,1.2925
2025-04-22 15:30,1.205,1.255
2025-04-22 15:45,1.1125,1.2175
2025-04-22 18:00,1.02,1.18
2025-04-22 16:15,0.905,1.15
2025-04-22 16:30,0.79,1.12
2025-04-22 16:45,0.675,1.09
2025-04-22 19:00,0.56,1.06
2025-04-22 17:15,0.475,1.015
2025-04-22 17:30,0.39,0.97
2025-04-22 17:45,0.305,0.925
2025-04-22 20:00,0.22,0.88
2025-04-22 18:15,0.1775,0.835
2025-04-22 18:30,0.135,0.79
2025-04-22 18:45,0.0925,0.745
2025-04-22 21:00,0.05,0.7
2025-04-22 19:15,0.0375,0.67
2025-04-22 19:30,0.025,0.64
2025-04-22 19:45,0.0125,0.61
2025-04-22 22:00,0,0.58
2025-04-22 20:15,0,0.5575
2025-04-22 20:30,0,0.535
2025-04-22 20:45,0,0.5125
2025-04-22 23:00,0,0.49
2025-04-22 21:15,0,0.4925
2025-04-22 21:30,0,0.495
2025-04-22 21:45,0,0.4975
2025-04-23 00:00,0,0.5
2025-04-22 22:15,0,0.4725
2025-04-22 22:30,0,0.445
2025-04-22 22:45,0,0.4175
2025-04-23 01:00,0,0.39
2025-04-22 23:15,0,0.4
2025-04-22 23:30,0,0.41
2025-04-22 23:45,0,0.42
2025-04-23 02:00,0,0.43
2025-04-23 00:15,0.0125,0.425
2025-04-23 00:30,0.025,0.42
2025-04-23 00:45,0.0375,0.415
2025-04-23 03:00,0.05,0.41
2025-04-23 01:15,0.0725,0.4275
2025-04-23 01:30,0.095,0.445
2025-04-23 01:45,0.1175,0.4625
2025-04-23 04:00,0.14,0.48
2025-04-23 02:15,0.2275,0.5525
2025-04-23 02:30,0.315,0.625
2025-04-23 02:45,0.4025,0.6975
2025-04-23 05:00,0.49,0.77
2025-04-23 03:15,0.5875,0.845
2025-04-23 03:30,0.685,0.92
2025-04-23 03:45,0.7825,0.995
2025-04-23 06:00,0.88,1.07
2025-04-23 04:15,0.935,1.1325
2025-04-23 04:30,0.99,1.195
2025-04-23 04:45,1.045,1.2575
2025-04-23 07:00,1.1,1.32
2025-04-23 05:15,1.2275,1.3475
2025-04-23 05:30,1.355,1.375
2025-04-23 05:45,1.4825,1.4025
2025-04-23 08:00,1.61,1.43
2025-04-23 06:15,1.6825,1.49
2025-04-23 06:30,1.755,1.55
2025-04-23 06:45,1.8275,1.61
2025-04-23 09:00,1.9,1.67
2025-04-23 07:15,2.0125,1.7375
2025-04-23 07:30,2.125,1.805
2025-04-23 07:45,2.2375,1.8725
2025-04-23 10:00,2.35,1.94
2025-04-23 08:15,2.3525,1.9325
2025-04-23 08:30,2.355,1.925
2025-04-23 08:45,2.3575,1.9175
2025-04-23 11:00,2.36,1.91
2025-04-23 09:15,2.3825,2.0025
2025-04-23 09:30,2.405,2.095
2025-04-23 09:45,2.4275,2.1875
2025-04-23 12:00,2.45,2.28
2025-04-23 10:15,2.3975,2.24
2025-04-23 10:30,2.345,2.2
2025-04-23 10:45,2.2925,2.16
2025-04-23 13:00,2.24,2.12
2025-04-23 11:15,2.235,2.0225
2025-04-23 11:30,2.23,1.925
2025-04-23 11:45,2.225,1.8275
2025-04-23 14:00,2.22,1.73
2025-04-23 12:15,2.12,1.7425
2025-04-23 12:30,2.02,1.755
2025-04-23 12:45,1.92,1.7675
2025-04-23 15:00,1.82,1.78
2025-04-23 13:15,1.805,1.74
2025-04-23 13:30,1.79,1.7
2025-04-23 13:45,1.775,1.66
2025-04-23 16:00,1.76,1.62
2025-04-23 14:15,1.6475,1.54
2025-04-23 14:30,1.535,1.46
2025-04-23 14:45,1.4225,1.38
2025-04-23 17:00,1.31,1.3
2025-04-23 15:15,1.2025,1.255
2025-04-23 15:30,1.095,1.21
2025-04-23 15:45,0.9875,1.165
2025-04-23 18:00,0.88,1.12
2025-04-23 16:15,0.795,1.0925
2025-04-23 16:30,0.71,1.065
2025-04-23 16:45,0.625,1.0375
2025-04-23 19:00,0.54,1.01
2025-04-23 17:15,0.4625,0.95
2025-04-23 17:30,0.385,0.89
2025-04-23 17:45,0.3075,0.83
2025-04-23 20:00,0.23,0.77
2025-04-23 18:15,0.185,0.7675
2025-04-23 18:30,0.14,0.765
